COMMUNE_CODE,PARC_2011,PARC_2022,evo_11_22
67441,0,3,inf
67442,0,5,inf
67443,0,1,inf
67445,0,20,inf
67446,1,0,-100.0
67447,6,134,2133.333333333333
67448,0,8,inf
67449,0,12,inf
67450,0,4,inf
67451,0,4,inf
67452,0,15,inf
67453,0,3,inf
67454,0,1,inf
67458,0,52,inf
67459,0,2,inf
67460,0,10,inf
67461,0,1,inf
67462,1,92,9100.0
67463,0,8,inf
67464,0,4,inf
67465,0,8,inf
67466,0,0,
67467,1,2,100.0
67468,0,2,inf
67470,0,1,inf
67471,0,81,inf
67472,1,16,1500.0
67473,0,6,inf
67474,0,9,inf
67475,0,1,inf
67477,0,2,inf
67478,0,7,inf
67479,0,4,inf
67480,0,9,inf
67481,0,4,inf
67482,73,1262,1628.7671232876712
67484,0,2,inf
67485,0,10,inf
67486,0,5,inf
67487,0,6,inf
67488,0,1,inf
67489,0,4,inf
67490,0,1,inf
67491,0,2,inf
67492,0,3,inf
67493,0,4,inf
67494,0,4,inf
67495,1,36,3500.0
67497,0,2,inf
67498,0,1,inf
67499,0,1,inf
67500,0,8,inf
67501,0,1,inf
67502,0,2,inf
67503,0,0,
67504,0,5,inf
67505,0,4,inf
67506,2,42,2000.0
67507,0,9,inf
67508,0,1,inf
67510,0,3,inf
67511,0,3,inf
67514,0,1,inf
67515,0,3,inf
67516,0,4,inf
67517,0,1,inf
67519,3,86,2766.666666666667
67520,2,33,1550.0
67521,0,3,inf
67522,0,3,inf
67523,0,9,inf
67524,0,3,inf
67525,0,8,inf
67526,0,13,inf
67527,0,1,inf
67528,1,1,0.0
67529,0,15,inf
67530,0,1,inf
67531,0,0,
67532,0,2,inf
67534,0,2,inf
67535,0,3,inf
67536,0,1,inf
67537,0,1,inf
67538,0,5,inf
67539,0,15,inf
67540,0,2,inf
67541,0,4,inf
67542,0,2,inf
67543,0,5,inf
67544,1,27,2600.0
67545,0,3,inf
67546,0,2,inf
67547,0,10,inf
67548,0,13,inf
67550,0,4,inf
67551,0,27,inf
67553,1,1,0.0
67554,0,3,inf
67556,0,1,inf
67557,0,3,inf
67558,0,2,inf
68001,0,4,inf
68004,2,42,2000.0
68005,1,18,1700.0
68006,0,6,inf
68007,2,11,450.0
68008,0,4,inf
68009,0,1,inf
68010,0,3,inf
68011,1,8,700.0
68012,1,8,700.0
68013,2,11,450.0
68015,1,15,1400.0
68016,0,1,inf
68017,0,2,inf
68018,0,4,inf
68019,0,1,inf
68020,0,6,inf
68021,0,36,inf
68022,0,8,inf
68023,0,7,inf
68025,0,0,
68026,1,9,800.0
68027,0,1,inf
68028,0,8,inf
68029,0,5,inf
68032,0,6,inf
68033,1,3,200.0
68034,0,2,inf
68036,2,13,550.0
68037,0,2,inf
68038,0,3,inf
68039,0,3,inf
68040,0,13,inf
68041,2,9,350.0
68042,4,35,775.0
68043,1,14,1300.0
68044,0,2,inf
68045,0,1,inf
68046,1,2,100.0
68049,1,2,100.0
68050,0,2,inf
68051,0,1,inf
68054,0,3,inf
68055,0,9,inf
68056,10,70,600.0
68057,0,3,inf
68058,1,5,400.0
68059,0,6,inf
68060,2,15,650.0
68061,1,12,1100.0
68062,1,10,900.0
68063,7,60,757.1428571428571
68064,0,2,inf
68065,0,3,inf
68066,19,419,2105.263157894737
68067,0,2,inf
68068,0,11,inf
68069,0,6,inf
68071,1,4,300.0
68072,0,14,inf
68073,0,1,inf
68074,0,2,inf
68075,0,5,inf
68076,0,9,inf
68077,0,2,inf
68078,0,13,inf
68079,0,2,inf
68080,0,0,
68082,2,28,1300.0
68083,0,1,inf
68084,0,24,inf
68086,0,1,inf
68087,0,3,inf
68088,1,4,300.0
68089,0,8,inf
68090,0,4,inf
68091,0,7,inf
68092,0,1,inf
68093,0,18,inf
68094,0,5,inf
68095,0,11,inf
68096,0,2,inf
68097,1,5,400.0
68099,0,8,inf
68100,0,4,inf
68101,0,4,inf
68102,0,4,inf
68103,1,4,300.0
68104,0,0,
68105,0,3,inf
68106,0,0,
68109,0,2,inf
68110,0,4,inf
68111,1,4,300.0
68112,1,28,2700.0
68113,0,7,inf
68114,0,2,inf
68115,0,5,inf
68117,0,4,inf
68118,5,33,560.0
68119,0,5,inf
68120,1,11,1000.0
68121,0,4,inf
68122,0,1,inf
68123,0,5,inf
68124,0,1,inf
68125,0,1,inf
68126,2,40,1900.0
68127,0,3,inf
68128,0,3,inf
68129,0,11,inf
68130,1,1,0.0
68132,0,3,inf
68134,0,11,inf
68135,1,34,3300.0
68136,0,1,inf
68137,0,3,inf
68138,0,11,inf
68139,0,3,inf
68140,0,4,inf
68141,0,20,inf
68142,0,2,inf
68143,1,15,1400.0
68144,1,3,200.0
68145,3,34,1033.3333333333335
68146,1,10,900.0
68147,0,4,inf
68148,0,1,inf
68149,2,45,2150.0
68150,0,3,inf
68151,1,2,100.0
68152,2,15,650.0
68153,0,4,inf
68154,1,105,10400.0
68155,0,17,inf
68156,0,19,inf
68157,1,7,600.0
68158,2,7,250.0
68159,1,3,200.0
68160,0,6,inf
68161,1,0,-100.0
68162,2,25,1150.0
68163,3,44,1366.6666666666665
68166,2,47,2250.0
68167,0,2,inf
68168,1,6,500.0
68169,0,2,inf
68170,1,6,500.0
68171,3,1,-66.66666666666666
68172,2,5,150.0
68173,0,19,inf
68174,1,4,300.0
68175,1,9,800.0
68176,0,4,inf
68177,1,10,900.0
68178,0,3,inf
68179,0,4,inf
68180,1,5,400.0
68181,0,1,inf
68182,2,11,450.0
68183,0,2,inf
68184,1,0,-100.0
68185,1,7,600.0
68186,1,2,100.0
68187,0,4,inf
68188,0,3,inf
68189,0,8,inf
68191,0,3,inf
68193,0,2,inf
68195,2,49,2350.0
68196,0,0,
68197,0,3,inf
68198,0,3,inf
68199,0,1,inf
68200,0,1,inf
68201,0,11,inf
68203,0,1,inf
68204,0,5,inf
68205,0,5,inf
68207,1,10,900.0
68208,0,6,inf
68209,0,10,inf
68210,0,0,
68211,0,0,
68212,0,1,inf
68213,0,1,inf
68214,0,1,inf
68215,0,1,inf
68216,0,2,inf
68217,1,4,300.0
68218,0,17,inf
68219,1,0,-100.0
68221,0,7,inf
68222,1,6,500.0
68223,0,3,inf
68224,32,387,1109.375
68225,0,4,inf
68226,0,22,inf
68227,0,4,inf
68228,0,3,inf
68230,0,1,inf
68231,0,6,inf
68232,0,6,inf
68234,0,5,inf
68235,0,8,inf
68237,0,2,inf
68238,0,5,inf
68239,0,1,inf
68240,1,9,800.0
68241,0,1,inf
68242,0,6,inf
68243,0,1,inf
68245,0,5,inf
68246,0,5,inf
68247,0,3,inf
68248,0,6,inf
68249,0,6,inf
68250,2,6,200.0
68251,1,4,300.0
68252,0,13,inf
68253,0,10,inf
68254,0,7,inf
68255,0,8,inf
68256,0,42,inf
68257,0,2,inf
68258,2,13,550.0
68259,0,1,inf
68260,1,13,1200.0
68261,0,2,inf
68262,0,2,inf
68263,0,6,inf
68264,1,5,400.0
68265,0,12,inf
68266,0,15,inf
68267,0,7,inf
68268,0,5,inf
68269,3,24,700.0
68270,0,27,inf
68271,7,56,700.0
68273,0,3,inf
68277,1,8,700.0
68278,4,78,1850.0
68279,0,1,inf
68280,0,3,inf
68281,0,1,inf
68283,0,3,inf
68284,1,6,500.0
68285,0,2,inf
68286,0,14,inf
68287,0,34,inf
68289,1,18,1700.0
68290,0,4,inf
68291,0,2,inf
68292,1,9,800.0
68293,0,1,inf
68294,0,6,inf
68295,0,23,inf
68296,0,1,inf
68297,5,100,1900.0
68298,1,9,800.0
68299,0,2,inf
68300,5,124,2380.0
68301,0,16,inf
68302,0,4,inf
68303,0,2,inf
68304,0,5,inf
68305,0,10,inf
68306,0,2,inf
68309,0,34,inf
68311,0,1,inf
68312,0,2,inf
68313,0,3,inf
68315,0,35,inf
68316,0,6,inf
68317,1,1,0.0
68318,0,13,inf
68320,0,10,inf
68321,1,8,700.0
68322,2,13,550.0
68323,0,3,inf
68324,0,9,inf
68325,0,3,inf
68326,0,2,inf
68327,0,2,inf
68328,0,1,inf
68329,1,1,0.0
68331,0,22,inf
68332,0,3,inf
68334,0,27,inf
68335,0,1,inf
68336,0,2,inf
68337,0,1,inf
68338,3,24,700.0
68341,0,6,inf
68342,1,7,600.0
68343,0,11,inf
68344,0,2,inf
68345,0,1,inf
68347,0,1,inf
68348,0,13,inf
68349,2,35,1650.0
68350,0,4,inf
68351,1,0,-100.0
68352,1,6,500.0
68353,0,6,inf
68354,1,8,700.0
68355,0,9,inf
68356,0,3,inf
68357,0,3,inf
68358,0,1,inf
68359,0,15,inf
68360,0,6,inf
68362,0,11,inf
68363,0,4,inf
68364,0,5,inf
68365,0,18,inf
68366,0,1,inf
68367,0,2,inf
68368,1,5,400.0
68372,1,6,500.0
68373,0,1,inf
68374,3,34,1033.3333333333335
68375,2,36,1700.0
68376,2,51,2450.0
68377,0,3,inf
68378,0,1,inf
68379,0,17,inf
68380,0,4,inf
68381,1,5,400.0
68382,0,2,inf
68383,0,5,inf
68384,1,11,1000.0
68385,0,5,inf
68386,2,10,400.0
68XXX,0,1,inf
69001,0,5,inf
69003,2,11,450.0
69004,1,2,100.0
69005,0,4,inf
69006,0,10,inf
69007,0,17,inf
69008,0,1,inf
69009,3,44,1366.6666666666665
69010,2,20,900.0
69012,0,1,inf
69013,0,66,inf
69014,1,1,0.0
69017,0,4,inf
69018,0,6,inf
69019,1,54,5300.0
69020,0,2,inf
69021,0,10,inf
69022,0,2,inf
69023,0,5,inf
69024,1,13,1200.0
69026,0,4,inf
69027,2,163,8050.0
69028,1,31,3000.0
69029,4,144,3500.0
69030,0,2,inf
69031,0,3,inf
69032,0,9,inf
69033,0,28,inf
69034,9,253,2711.111111111111
69035,0,3,inf
69036,1,6,500.0
69037,0,2,inf
69038,0,4,inf
69039,0,1,inf
69040,11,94,754.5454545454546
69042,0,1,inf
69043,4,96,2300.0
69044,6,101,1583.3333333333335
69045,1,4,300.0
69046,1,40,3900.0
69047,0,10,inf
69049,0,18,inf
69050,1,10,900.0
69051,0,5,inf
69052,0,34,inf
69053,0,2,inf
69054,0,0,
69055,0,10,inf
69056,0,3,inf
69057,0,1,inf
69058,0,1,inf
69059,0,11,inf
69060,0,1,inf
69061,0,9,inf
69062,0,1,inf
69063,0,45,inf
69064,1,11,1000.0
69065,0,3,inf
69066,0,18,inf
69067,0,4,inf
69068,1,11,1000.0
69069,2,81,3950.0
69070,0,1,inf
69071,0,10,inf
69072,9,181,1911.111111111111
69074,0,11,inf
69076,2,29,1350.0
69077,0,3,inf
69078,0,2,inf
69080,0,8,inf
69081,6,180,2900.0
69083,0,5,inf
69084,0,4,inf
69085,0,10,inf
69086,2,13,550.0
69087,1,23,2200.0
69088,2,36,1700.0
69089,4,115,2775.0
69090,0,3,inf
69091,0,48,inf
69092,1,40,3900.0
69093,0,2,inf
69094,1,45,4400.0
69096,1,32,3100.0
69097,0,2,inf
69099,0,1,inf
69100,0,54,inf
69102,0,0,
69103,0,2,inf
69104,1,1,0.0
69105,0,8,inf
69106,0,16,inf
69107,0,4,inf
69109,0,5,inf
69110,0,1,inf
69111,0,4,inf
69112,1,50,4900.0
69113,0,2,inf
69115,0,49,inf
69116,4,885,22025.0
69117,1,31,3000.0
69118,0,11,inf
69119,0,4,inf
69121,0,19,inf
69122,0,15,inf
69125,0,6,inf
69126,0,7,inf
69127,2,61,2950.0
69131,1,27,2600.0
69132,0,2,inf
69133,2,44,2100.0
69134,0,1,inf
69135,0,6,inf
69136,2,25,1150.0
69139,0,4,inf
69140,0,8,inf
69141,2,36,1700.0
69142,0,22,inf
69143,4,32,700.0
69145,0,1,inf
69148,0,16,inf
69149,0,82,inf
69151,1,7,600.0
69152,2,47,2250.0
69153,1,11,1000.0
69154,0,15,inf
69155,0,5,inf
69156,0,18,inf
69157,0,26,inf
69159,1,14,1300.0
69160,0,2,inf
69162,1,5,400.0
69163,0,22,inf
69165,0,7,inf
69166,1,1,0.0
69167,0,4,inf
69168,0,17,inf
69169,0,2,inf
69170,0,3,inf
69171,2,10,400.0
69172,1,3,200.0
69173,0,1,inf
69174,0,1,inf
69175,3,12,300.0
69176,0,17,inf
69177,0,8,inf
69178,0,3,inf
69179,1,12,1100.0
69181,0,1,inf
69184,0,3,inf
69188,0,3,inf
69189,0,16,inf
69190,1,19,1800.0
69191,3,82,2633.333333333333
69193,0,3,inf
69194,7,141,1914.2857142857142
69196,0,2,inf
69197,0,9,inf
69198,0,4,inf
69199,7,158,2157.1428571428573
69200,0,5,inf
69201,1,3,200.0
69202,9,122,1255.5555555555554
69203,0,5,inf
69204,3,131,4266.666666666666
69205,3,39,1200.0
69206,0,25,inf
69207,0,12,inf
69208,0,15,inf
69212,0,2,inf
69214,0,3,inf
69215,0,8,inf
69216,0,2,inf
69218,0,3,inf
69219,0,13,inf
69220,0,5,inf
69227,0,16,inf
69228,1,11,1000.0
69229,0,2,inf
69230,0,1,inf
69231,2,12,500.0
69233,0,8,inf
69234,0,10,inf
69235,0,9,inf
69236,0,5,inf
69238,1,22,2100.0
69239,0,7,inf
69240,0,4,inf
69241,0,22,inf
69242,1,3,200.0
69243,1,30,2900.0
69244,3,189,6200.0
69245,0,3,inf
69246,0,13,inf
69248,0,21,inf
69249,1,9,800.0
69250,2,38,1800.0
69253,0,2,inf
69254,1,4,300.0
69255,0,41,inf
69256,7,238,3300.0
69257,0,4,inf
69258,0,2,inf
69259,5,390,7700.0
69260,0,23,inf
69261,0,1,inf
69263,0,4,inf
69264,8,187,2237.5
69265,1,2,100.0
69266,18,693,3750.0
69267,1,11,1000.0
69268,0,60,inf
69269,0,5,inf
69270,0,50,inf
69271,4,152,3700.0
69272,1,17,1600.0
69273,2,91,4450.0
69275,5,167,3240.0
69276,1,61,6000.0
69277,5,137,2640.0
69278,2,44,2100.0
69279,1,49,4800.0
69280,0,11,inf
69281,0,13,inf
69282,3,186,6100.0
69283,1,64,6300.0
69284,1,24,2300.0
69285,0,45,inf
69286,9,174,1833.3333333333333
69287,1,57,5600.0
69288,1,41,4000.0
69289,0,33,inf
69290,11,269,2345.4545454545455
69291,0,19,inf
69292,0,109,inf
69293,1,21,2000.0
69294,1,18,1700.0
69295,0,10,inf
69296,1,18,1700.0
69297,1,36,3500.0
69298,1,16,1500.0
69299,0,31,inf
69381,7,128,1728.5714285714284
69382,9,453,4933.333333333334
69383,18,747,4050.0
69384,13,170,1207.6923076923076
69385,11,152,1281.8181818181818
69386,17,635,3635.2941176470586
69387,20,603,2915.0
69388,8,239,2887.5
69389,12,417,3375.0
70001,0,1,inf
70006,0,2,inf
70007,0,1,inf
70008,0,1,inf
70026,0,3,inf
70029,0,0,
70031,0,3,inf
70035,0,1,inf
70037,0,2,inf
70038,0,0,
70039,1,0,-100.0
70041,0,1,inf
70044,0,0,
70045,0,2,inf
70046,0,1,inf
70055,1,0,-100.0
70056,0,1,inf
70058,0,0,
70059,0,0,
70062,0,1,inf
70064,0,1,inf
70076,0,2,inf
70079,0,1,inf
70080,0,2,inf
70081,0,1,inf
70083,0,2,inf
70084,0,1,inf
70085,0,3,inf
70090,0,0,
70091,0,1,inf
70093,0,1,inf
70095,0,1,inf
70096,0,3,inf
70098,0,1,inf
70101,0,3,inf
70102,0,1,inf
70104,0,2,inf
70106,0,0,
70107,0,1,inf
70109,0,1,inf
70111,0,0,
70113,0,0,
70115,0,1,inf
70117,0,2,inf
70120,0,6,inf
70121,0,0,
70122,0,3,inf
70125,0,0,
70126,0,1,inf
70128,0,1,inf
70129,2,1,-50.0
70130,0,1,inf
70132,0,0,
70134,0,0,
70136,0,1,inf
70138,0,2,inf
70140,0,1,inf
70145,0,0,
70147,0,1,inf
70148,0,1,inf
70149,0,1,inf
70152,1,1,0.0
70155,0,3,inf
70157,0,1,inf
70162,1,3,200.0
70163,0,2,inf
70165,0,0,
70166,1,0,-100.0
70167,0,0,
70168,0,1,inf
70171,0,4,inf
70175,0,1,inf
70178,0,2,inf
70179,0,1,inf
70180,0,1,inf
70181,0,0,
70184,0,1,inf
70186,0,1,inf
70189,0,2,inf
70193,0,0,
70195,0,2,inf
70196,0,1,inf
70197,0,4,inf
70198,0,5,inf
70203,0,1,inf
70204,0,1,inf
70205,0,1,inf
70206,0,1,inf
70207,1,14,1300.0
70210,0,1,inf
70216,0,1,inf
70219,0,1,inf
70220,0,0,
70222,0,1,inf
70224,0,3,inf
70226,0,2,inf
70227,0,1,inf
70228,0,2,inf
70236,0,1,inf
70240,0,3,inf
70242,0,1,inf
70244,0,1,inf
70245,0,10,inf
70248,0,4,inf
70250,0,0,
70252,0,2,inf
70254,0,0,
70255,0,1,inf
70256,0,1,inf
70257,0,1,inf
70258,0,3,inf
70259,0,0,
70260,0,3,inf
70261,0,4,inf
70263,0,1,inf
70267,0,1,inf
70271,0,1,inf
70275,0,2,inf
70279,1,10,900.0
70280,0,1,inf
70282,0,3,inf
70285,0,37,inf
70286,0,1,inf
70292,2,3,50.0
70294,0,2,inf
70298,1,0,-100.0
70306,1,1,0.0
70308,0,0,
70309,0,0,
70310,1,26,2500.0
70311,1,19,1800.0
70312,0,2,inf
70313,0,2,inf
70315,0,1,inf
70316,0,1,inf
70318,0,1,inf
70321,0,5,inf
70322,0,1,inf
70328,0,1,inf
70330,0,1,inf
70331,0,2,inf
70334,0,5,inf
70339,0,4,inf
70340,0,1,inf
70341,0,1,inf
70343,0,1,inf
70344,0,3,inf
70348,0,1,inf
70352,0,0,
70353,0,3,inf
70355,0,1,inf
70357,0,4,inf
70361,0,1,inf
70371,0,1,inf
70372,0,1,inf
70378,1,2,100.0
70380,0,1,inf
70381,0,1,inf
70384,0,1,inf
70388,0,21,inf
70390,0,1,inf
70397,0,1,inf
70400,0,1,inf
70401,0,1,inf
70402,0,0,
70404,0,2,inf
70405,0,0,
70408,0,3,inf
70410,0,1,inf
70413,1,2,100.0
70414,1,3,200.0
70416,0,1,inf
70417,0,1,inf
70418,0,0,
70421,0,10,inf
70426,0,3,inf
70428,0,8,inf
70429,0,0,
70432,0,1,inf
70433,0,3,inf
70435,0,2,inf
70436,0,1,inf
70438,0,2,inf
70445,0,1,inf
70447,0,11,inf
70451,0,5,inf
70455,0,1,inf
70456,0,3,inf
70457,0,1,inf
70460,0,1,inf
70464,0,3,inf
70467,0,1,inf
70472,0,1,inf
70473,0,4,inf
70477,0,1,inf
70478,0,4,inf
70479,0,2,inf
70482,0,0,
70483,0,1,inf
70489,0,1,inf
70490,0,1,inf
70492,1,2,100.0
70493,0,1,inf
70498,0,2,inf
70502,0,1,inf
70503,0,1,inf
70504,0,1,inf
70506,0,1,inf
70507,0,1,inf
70513,0,12,inf
70514,0,2,inf
70517,1,2,100.0
70524,0,1,inf
70528,0,1,inf
70532,0,4,inf
70535,0,1,inf
70539,0,1,inf
70542,0,1,inf
70544,0,1,inf
70550,8,84,950.0
70557,0,1,inf
70559,0,1,inf
70561,0,3,inf
70563,0,2,inf
70564,0,1,inf
70566,0,0,
70573,0,1,inf
70575,2,11,450.0
70579,0,0,
70581,0,2,inf
71001,0,2,inf
71002,0,1,inf
71003,0,3,inf
71004,0,4,inf
71005,0,0,
71009,0,3,inf
71010,0,2,inf
71011,0,2,inf
71012,0,1,inf
71013,0,1,inf
71014,4,39,875.0
71015,1,2,100.0
71016,1,3,200.0
71018,1,1,0.0
71019,0,2,inf
71020,0,1,inf
71021,0,1,inf
71023,0,4,inf
71024,0,1,inf
71026,0,1,inf
71027,0,5,inf
71029,0,1,inf
71032,0,3,inf
71033,1,3,200.0
71034,0,1,inf
71036,0,0,
71038,0,6,inf
71040,0,13,inf
71042,1,0,-100.0
71045,0,1,inf
71047,0,8,inf
71050,0,0,
71051,0,1,inf
71052,0,2,inf
71056,1,4,300.0
71057,0,2,inf
71059,3,11,266.66666666666663
71061,0,2,inf
71062,0,2,inf
71063,0,4,inf
71065,0,0,
71066,0,2,inf
71067,0,1,inf
71069,0,5,inf
71070,2,2,0.0
71072,0,1,inf
71073,0,12,inf
71074,0,2,inf
71075,0,3,inf
71076,14,149,964.2857142857142
71077,0,0,
71079,0,1,inf
71080,0,1,inf
71081,2,9,350.0
71084,1,4,300.0
71085,0,1,inf
71086,0,1,inf
71087,1,1,0.0
71090,1,19,1800.0
71091,0,1,inf
71092,0,2,inf
71093,0,3,inf
71097,1,2,100.0
71099,0,1,inf
71100,1,1,0.0
71102,0,3,inf
71105,2,70,3400.0
71106,0,2,inf
71107,0,2,inf
71108,0,1,inf
71109,0,1,inf
71110,0,1,inf
71111,0,2,inf
71112,0,1,inf
71115,0,0,
71117,0,4,inf
71118,6,34,466.6666666666667
71119,0,6,inf
71120,0,7,inf
71121,0,3,inf
71123,0,1,inf
71126,0,3,inf
71128,1,1,0.0
71129,0,1,inf
71131,0,2,inf
71132,0,3,inf
71133,0,1,inf
71134,0,3,inf
71135,0,2,inf
71137,0,16,inf
71141,0,1,inf
71143,0,2,inf
71144,0,1,inf
71145,0,1,inf
71146,0,1,inf
71147,0,1,inf
71148,0,1,inf
71149,0,6,inf
71150,1,6,500.0
71151,0,0,
71152,0,1,inf
71153,7,55,685.7142857142857
71154,2,15,650.0
71155,0,1,inf
71156,0,0,
71157,1,2,100.0
71158,0,7,inf
71160,0,2,inf
71162,0,1,inf
71165,0,1,inf
71167,0,1,inf
71169,0,4,inf
71170,0,2,inf
71171,0,0,
71172,0,1,inf
71173,1,1,0.0
71176,3,25,733.3333333333333
71177,0,1,inf
71178,0,4,inf
71182,0,16,inf
71185,0,1,inf
71186,0,0,
71187,0,4,inf
71189,2,6,200.0
71190,0,2,inf
71191,0,1,inf
71192,0,2,inf
71194,0,1,inf
71195,0,0,
71196,1,1,0.0
71198,0,2,inf
71201,0,2,inf
71202,0,13,inf
71204,3,13,333.33333333333337
71205,0,0,
71206,0,0,
71209,0,3,inf
71210,1,1,0.0
71212,0,4,inf
71213,0,4,inf
71215,1,13,1200.0
71216,0,1,inf
71218,0,2,inf
71219,0,1,inf
71221,3,23,666.6666666666667
71222,1,7,600.0
71225,0,2,inf
71227,0,1,inf
71229,0,1,inf
71230,1,9,800.0
71231,1,3,200.0
71234,0,1,inf
71235,0,4,inf
71236,0,3,inf
71238,1,2,100.0
71239,0,1,inf
71241,0,0,
71243,0,2,inf
71245,0,1,inf
71246,0,1,inf
71247,0,1,inf
71248,0,2,inf
71249,1,2,100.0
71250,0,7,inf
71251,0,2,inf
71253,0,0,
71257,0,5,inf
71258,0,0,
71259,0,1,inf
71261,0,0,
71263,1,30,2900.0
71264,0,1,inf
71266,0,0,
71267,0,3,inf
71269,2,3,50.0
71270,7,141,1914.2857142857142
71274,0,2,inf
71275,0,7,inf
71276,0,1,inf
71277,0,2,inf
71281,0,0,
71282,0,2,inf
71283,0,2,inf
71284,0,1,inf
71285,0,1,inf
71286,0,1,inf
71287,0,2,inf
71290,0,1,inf
71291,0,1,inf
71292,0,5,inf
71294,0,5,inf
71295,1,0,-100.0
71296,0,2,inf
71297,0,1,inf
71299,0,1,inf
71300,0,4,inf
71302,0,4,inf
71303,0,4,inf
71305,1,0,-100.0
71306,0,68,inf
71307,0,0,
71309,1,5,400.0
71310,2,10,400.0
71311,0,1,inf
71312,0,1,inf
71313,0,1,inf
71314,0,1,inf
71318,0,2,inf
71319,0,3,inf
71320,0,2,inf
71324,0,2,inf
71325,0,3,inf
71326,0,0,
71327,0,0,
71328,0,0,
71329,0,1,inf
71330,0,0,
71333,0,1,inf
71336,1,8,700.0
71337,0,1,inf
71340,0,1,inf
71341,0,1,inf
71342,1,31,3000.0
71343,0,1,inf
71345,0,5,inf
71346,0,2,inf
71347,0,1,inf
71348,0,1,inf
71350,0,3,inf
71351,1,2,100.0
71352,0,1,inf
71353,0,1,inf
71356,1,3,200.0
71357,0,1,inf
71359,0,3,inf
71360,0,9,inf
71362,0,2,inf
71366,0,4,inf
71367,1,0,-100.0
71368,0,1,inf
71370,0,3,inf
71371,0,5,inf
71372,0,9,inf
71373,0,2,inf
71376,0,1,inf
71378,0,13,inf
71379,0,4,inf
71380,0,0,
71381,0,1,inf
71383,0,1,inf
71384,1,1,0.0
71385,0,2,inf
71387,0,2,inf
71388,0,1,inf
71390,0,3,inf
71391,1,1,0.0
71393,0,2,inf
71394,0,1,inf
71398,0,2,inf
71400,1,4,300.0
71401,0,1,inf
71402,0,2,inf
71403,1,1,0.0
71404,0,4,inf
71405,0,1,inf
71408,0,2,inf
71409,0,1,inf
71410,0,3,inf
71411,0,1,inf
71412,0,3,inf
71413,0,3,inf
71414,0,1,inf
71416,0,2,inf
71417,0,4,inf
71419,0,7,inf
71420,1,15,1400.0
71421,0,1,inf
71422,0,2,inf
71423,0,2,inf
71425,0,0,
71426,0,2,inf
71428,0,1,inf
71430,0,1,inf
71431,0,1,inf
71433,0,2,inf
71434,0,1,inf
71435,0,1,inf
71438,0,1,inf
71441,0,1,inf
71442,2,6,200.0
71443,0,8,inf
71444,0,10,inf
71445,0,31,inf
71447,0,1,inf
71448,0,4,inf
71452,0,1,inf
71456,0,3,inf
71457,0,1,inf
71459,0,2,inf
71460,0,1,inf
71462,0,1,inf
71463,0,1,inf
71465,0,1,inf
71468,0,7,inf
71469,0,1,inf
71471,0,2,inf
71472,0,1,inf
71473,0,1,inf
71475,5,21,320.0
71477,0,2,inf
71479,0,7,inf
71480,0,2,inf
71481,0,2,inf
71482,0,3,inf
71484,0,2,inf
71485,0,2,inf
71486,3,23,666.6666666666667
71487,0,1,inf
71489,0,1,inf
71490,0,3,inf
71491,0,2,inf
71493,0,0,
71494,0,2,inf
71495,0,1,inf
71496,0,1,inf
71497,0,45,inf
71498,1,2,100.0
71499,1,6,500.0
71500,0,1,inf
71502,1,8,700.0
71505,0,1,inf
71506,0,3,inf
71508,0,1,inf
71509,0,0,
71510,0,1,inf
71512,1,4,300.0
71513,0,5,inf
71514,0,1,inf
71515,0,1,inf
71516,0,1,inf
71518,0,0,
71519,0,1,inf
71520,5,3,-40.0
71522,0,6,inf
71523,0,2,inf
71524,0,1,inf
71525,0,4,inf
71526,0,0,
71527,0,1,inf
71528,0,5,inf
71530,0,1,inf
71535,0,1,inf
71538,0,2,inf
71540,1,9,800.0
71542,0,2,inf
71543,3,21,600.0
71545,0,3,inf
71546,0,1,inf
71550,0,2,inf
71551,0,3,inf
71552,0,1,inf
71553,0,1,inf
71554,0,2,inf
71555,0,9,inf
71556,1,4,300.0
71557,0,2,inf
71558,0,4,inf
71559,0,2,inf
71562,0,2,inf
71564,0,3,inf
71566,1,1,0.0
71567,0,1,inf
71568,0,1,inf
71570,1,0,-100.0
71574,1,1,0.0
71576,0,0,
71582,1,4,300.0
71583,0,5,inf
71584,0,2,inf
71585,0,5,inf
71586,0,3,inf
71588,1,4,300.0
71590,0,2,inf
71591,0,1,inf
72001,0,4,inf
72003,4,18,350.0
72004,0,2,inf
72005,1,1,0.0
72006,1,4,300.0
72007,0,1,inf
72008,7,18,157.14285714285714
72009,0,1,inf
72010,0,1,inf
72011,1,2,100.0
72012,0,0,
72013,0,3,inf
72016,0,0,
72020,1,4,300.0
72021,0,1,inf
72022,0,3,inf
72023,0,1,inf
72024,0,14,inf
72025,0,5,inf
72026,0,2,inf
72027,0,1,inf
72029,0,1,inf
72031,0,4,inf
72034,1,3,200.0
72035,1,2,100.0
72036,0,0,
72038,0,1,inf
72039,0,5,inf
72040,0,2,inf
72041,0,1,inf
72042,1,6,500.0
72045,0,0,
72046,0,1,inf
72047,0,4,inf
72048,0,1,inf
72049,1,2,100.0
72050,2,10,400.0
72051,0,7,inf
72052,0,2,inf
72053,1,3,200.0
72054,1,11,1000.0
72056,0,7,inf
72058,2,33,1550.0
72059,0,0,
72061,0,3,inf
72062,0,3,inf
72064,1,2,100.0
72065,4,13,225.0
72067,0,3,inf
