COMMUNE_CODE,PARC_2011,PARC_2022,evo_11_22
02213,49,50,2.0408163265306123
02214,11,9,-18.181818181818183
02215,86,137,59.30232558139535
02216,47,80,70.2127659574468
02217,174,199,14.367816091954023
02218,102,143,40.19607843137255
02219,45,33,-26.666666666666668
02220,59,82,38.983050847457626
02221,26,29,11.538461538461538
02222,4,5,25.0
02223,54,66,22.22222222222222
02224,51,62,21.568627450980394
02225,19,20,5.263157894736842
02226,385,486,26.233766233766232
02227,32,21,-34.375
02228,59,67,13.559322033898304
02229,22,14,-36.36363636363637
02230,41,32,-21.951219512195124
02231,186,193,3.763440860215054
02232,45,54,20.0
02233,38,20,-47.368421052631575
02234,15,20,33.33333333333333
02235,16,23,43.75
02236,51,66,29.411764705882355
02237,215,243,13.023255813953488
02238,325,379,16.615384615384617
02239,225,230,2.2222222222222223
02240,31,40,29.03225806451613
02241,17,23,35.294117647058826
02242,147,142,-3.4013605442176873
02243,599,688,14.858096828046744
02244,5,9,80.0
02245,333,442,32.732732732732735
02246,78,107,37.17948717948718
02248,22,15,-31.818181818181817
02249,24,22,-8.333333333333332
02250,15,14,-6.666666666666667
02251,6,4,-33.33333333333333
02252,5,6,20.0
02253,52,92,76.92307692307693
02254,19,24,26.31578947368421
02255,25,28,12.0
02256,16,17,6.25
02257,89,122,37.07865168539326
02258,70,73,4.285714285714286
02259,79,104,31.645569620253166
02260,103,107,3.8834951456310676
02261,69,77,11.594202898550725
02262,40,48,20.0
02263,16,14,-12.5
02264,97,89,-8.24742268041237
02265,21,10,-52.38095238095239
02266,9,12,33.33333333333333
02267,50,67,34.0
02268,120,140,16.666666666666664
02269,17,23,35.294117647058826
02270,31,30,-3.225806451612903
02271,17,26,52.94117647058824
02272,15,11,-26.666666666666668
02273,36,44,22.22222222222222
02274,32,34,6.25
02275,51,50,-1.9607843137254901
02276,16,22,37.5
02277,62,68,9.67741935483871
02278,21,12,-42.857142857142854
02279,111,134,20.72072072072072
02280,73,76,4.10958904109589
02281,42,47,11.904761904761903
02282,78,83,6.41025641025641
02283,43,53,23.25581395348837
02284,14,13,-7.142857142857142
02286,132,166,25.757575757575758
02287,231,257,11.255411255411255
02288,66,62,-6.0606060606060606
02289,61,101,65.57377049180327
02290,586,690,17.747440273037544
02291,59,76,28.8135593220339
02292,288,305,5.902777777777778
02293,98,131,33.6734693877551
02294,40,54,35.0
02295,144,135,-6.25
02296,181,254,40.331491712707184
02297,21,29,38.095238095238095
02298,252,275,9.126984126984127
02299,83,114,37.34939759036144
02302,42,64,52.38095238095239
02303,164,237,44.51219512195122
02304,435,435,0.0
02305,566,583,3.0035335689045937
02306,94,99,5.319148936170213
02307,365,381,4.383561643835616
02308,77,72,-6.493506493506493
02309,91,117,28.57142857142857
02310,37,44,18.91891891891892
02311,17,25,47.05882352941176
02312,174,192,10.344827586206897
02313,64,75,17.1875
02315,273,292,6.95970695970696
02316,36,37,2.7777777777777777
02317,30,58,93.33333333333333
02318,253,260,2.766798418972332
02319,76,89,17.105263157894736
02320,63,74,17.46031746031746
02321,146,174,19.17808219178082
02322,51,74,45.09803921568628
02323,19,19,0.0
02324,40,47,17.5
02326,103,127,23.300970873786408
02327,27,24,-11.11111111111111
02328,134,124,-7.462686567164178
02329,82,84,2.4390243902439024
02330,108,123,13.88888888888889
02331,23,19,-17.391304347826086
02332,49,52,6.122448979591836
02333,26,27,3.8461538461538463
02334,473,549,16.0676532769556
02335,28,40,42.857142857142854
02336,174,169,-2.8735632183908044
02337,34,49,44.11764705882353
02338,28,31,10.714285714285714
02339,114,120,5.263157894736842
02340,1113,1185,6.46900269541779
02341,58,62,6.896551724137931
02342,30,32,6.666666666666667
02343,12,16,33.33333333333333
02345,9,5,-44.44444444444444
02346,135,155,14.814814814814813
02347,107,118,10.2803738317757
02349,10,15,50.0
02350,22,18,-18.181818181818183
02351,13,21,61.53846153846154
02352,104,103,-0.9615384615384616
02353,63,62,-1.5873015873015872
02354,7,5,-28.57142857142857
02355,165,247,49.696969696969695
02356,24,43,79.16666666666666
02357,10,13,30.0
02358,53,40,-24.528301886792452
02359,238,311,30.672268907563026
02360,423,543,28.368794326241137
02361,709,721,1.692524682651622
02362,47,48,2.127659574468085
02363,69,67,-2.898550724637681
02364,37,49,32.432432432432435
02366,42,42,0.0
02367,23,37,60.86956521739131
02368,105,131,24.761904761904763
02369,39,51,30.76923076923077
02370,86,91,5.813953488372093
02371,375,481,28.26666666666667
02372,70,76,8.571428571428571
02373,36,39,8.333333333333332
02374,137,175,27.73722627737226
02375,18,31,72.22222222222221
02376,29,27,-6.896551724137931
02377,22,20,-9.090909090909092
02378,36,25,-30.555555555555557
02379,27,28,3.7037037037037033
02380,7,7,0.0
02381,1514,1406,-7.133421400264201
02382,321,376,17.133956386292834
02383,311,376,20.90032154340836
02384,9,10,11.11111111111111
02385,30,40,33.33333333333333
02386,26,39,50.0
02387,244,284,16.39344262295082
02388,32,30,-6.25
02389,146,150,2.73972602739726
02390,46,59,28.26086956521739
02391,39,42,7.6923076923076925
02392,49,61,24.489795918367346
02393,25,33,32.0
02395,22,32,45.45454545454545
02396,14,17,21.428571428571427
02397,211,220,4.265402843601896
02398,43,68,58.139534883720934
02399,59,93,57.6271186440678
02400,18,26,44.44444444444444
02401,32,37,15.625
02402,4,10,150.0
02403,34,38,11.76470588235294
02404,21,20,-4.761904761904762
02405,78,93,19.230769230769234
02406,22,29,31.818181818181817
02407,42,43,2.380952380952381
02408,5018,5080,1.2355520127540853
02409,46,51,10.869565217391305
02410,44,68,54.54545454545454
02411,25,30,20.0
02412,9,9,0.0
02413,49,60,22.448979591836736
02414,32,35,9.375
02415,27,37,37.03703703703704
02416,67,78,16.417910447761194
02417,16,22,37.5
02418,49,38,-22.448979591836736
02419,40,42,5.0
02420,192,213,10.9375
02421,20,13,-35.0
02422,115,135,17.391304347826086
02423,61,88,44.26229508196721
02424,19,14,-26.31578947368421
02425,25,13,-48.0
02426,128,110,-14.0625
