COMMUNE_CODE,Diesel,Diesel HNR,Electrique et hydrogène,Essence,Essence HNR,Gaz et inconnu,Hybride rechargeable,part_essence,part_diesel,part_electrique,carburant_dominant
76053,39.0,0.0,1.0,31.0,0.0,0.0,0.0,43.66197183098591,54.929577464788736,1.4084507042253522,diesel
76054,216.0,0.0,1.0,98.0,0.0,1.0,0.0,31.0126582278481,68.35443037974683,0.31645569620253167,diesel
76055,150.0,1.0,5.0,82.0,4.0,1.0,0.0,33.744855967078195,61.72839506172839,2.05761316872428,diesel
76056,259.0,1.0,4.0,123.0,3.0,1.0,2.0,31.297709923664126,65.9033078880407,1.0178117048346056,diesel
76057,3781.0,14.0,63.0,2928.0,87.0,21.0,53.0,42.147689650208726,54.42637109543688,0.9068662732114583,diesel
76058,91.0,2.0,1.0,56.0,1.0,0.0,0.0,37.086092715231786,60.264900662251655,0.6622516556291391,diesel
76059,171.0,0.0,0.0,91.0,4.0,1.0,0.0,34.08239700374532,64.04494382022472,0.0,diesel
76060,220.0,1.0,0.0,83.0,3.0,1.0,0.0,26.948051948051948,71.42857142857143,0.0,diesel
76062,120.0,3.0,1.0,48.0,5.0,1.0,0.0,26.96629213483146,67.41573033707866,0.5617977528089888,diesel
76063,234.0,0.0,6.0,78.0,3.0,0.0,1.0,24.22360248447205,72.67080745341616,1.8633540372670807,diesel
76064,168.0,2.0,8.0,108.0,7.0,3.0,1.0,36.36363636363637,56.56565656565656,2.6936026936026933,diesel
76065,180.0,0.0,2.0,60.0,2.0,0.0,0.0,24.59016393442623,73.77049180327869,0.819672131147541,diesel
76066,65.0,0.0,0.0,20.0,1.0,0.0,0.0,23.25581395348837,75.5813953488372,0.0,diesel
76067,301.0,3.0,5.0,135.0,7.0,1.0,1.0,29.80132450331126,66.44591611479028,1.1037527593818985,diesel
76068,311.0,3.0,4.0,157.0,8.0,1.0,1.0,32.371134020618555,64.12371134020619,0.8247422680412372,diesel
76069,780.0,6.0,22.0,734.0,27.0,4.0,12.0,46.30914826498423,49.21135646687697,1.38801261829653,diesel
76070,283.0,0.0,3.0,93.0,0.0,2.0,0.0,24.409448818897637,74.2782152230971,0.7874015748031495,diesel
76071,209.0,2.0,0.0,100.0,6.0,2.0,1.0,31.25,65.3125,0.0,diesel
76072,340.0,1.0,8.0,116.0,2.0,5.0,0.0,24.576271186440678,72.03389830508475,1.694915254237288,diesel
76074,19.0,0.0,0.0,8.0,0.0,0.0,0.0,29.629629629629626,70.37037037037037,0.0,diesel
76075,194.0,1.0,3.0,94.0,2.0,1.0,0.0,31.864406779661014,65.76271186440678,1.0169491525423728,diesel
76076,107.0,0.0,0.0,46.0,1.0,2.0,0.0,29.48717948717949,68.58974358974359,0.0,diesel
76077,94.0,0.0,3.0,32.0,1.0,0.0,0.0,24.615384615384617,72.3076923076923,2.307692307692308,diesel
76079,46.0,0.0,4.0,43.0,0.0,1.0,0.0,45.744680851063826,48.93617021276596,4.25531914893617,diesel
76082,263.0,0.0,6.0,154.0,6.0,2.0,0.0,35.730858468677496,61.02088167053365,1.3921113689095126,diesel
76083,44.0,0.0,0.0,20.0,1.0,0.0,0.0,30.76923076923077,67.6923076923077,0.0,diesel
76084,47.0,0.0,1.0,26.0,0.0,0.0,0.0,35.13513513513514,63.51351351351351,1.3513513513513513,diesel
76085,156.0,1.0,3.0,66.0,9.0,1.0,2.0,27.73109243697479,65.54621848739495,1.2605042016806722,diesel
76086,91.0,2.0,3.0,37.0,0.0,1.0,0.0,27.611940298507463,67.91044776119402,2.2388059701492535,diesel
76087,254.0,1.0,4.0,104.0,0.0,2.0,1.0,28.415300546448087,69.39890710382514,1.092896174863388,diesel
76088,215.0,0.0,3.0,123.0,5.0,1.0,1.0,35.3448275862069,61.7816091954023,0.8620689655172413,diesel
76090,479.0,5.0,12.0,296.0,11.0,4.0,1.0,36.633663366336634,59.28217821782178,1.4851485148514851,diesel
76091,104.0,0.0,0.0,46.0,1.0,0.0,0.0,30.4635761589404,68.87417218543047,0.0,diesel
76092,239.0,1.0,4.0,151.0,1.0,1.0,0.0,38.0352644836272,60.20151133501259,1.0075566750629723,diesel
76093,175.0,1.0,0.0,77.0,4.0,1.0,2.0,29.615384615384617,67.3076923076923,0.0,diesel
76094,123.0,2.0,1.0,68.0,4.0,1.0,2.0,33.83084577114428,61.19402985074627,0.4975124378109453,diesel
76095,1984.0,13.0,39.0,2434.0,101.0,16.0,30.0,52.718215291314706,42.97162659735759,0.8447043534762833,essence
76096,299.0,1.0,0.0,99.0,2.0,2.0,1.0,24.504950495049506,74.00990099009901,0.0,diesel
76097,46.0,0.0,0.0,18.0,2.0,1.0,0.0,26.865671641791046,68.65671641791045,0.0,diesel
76099,268.0,1.0,8.0,142.0,3.0,5.0,2.0,33.1002331002331,62.47086247086248,1.8648018648018647,diesel
76100,491.0,3.0,13.0,327.0,14.0,3.0,7.0,38.111888111888106,57.226107226107224,1.5151515151515151,diesel
76101,1213.0,11.0,4.0,555.0,21.0,7.0,15.0,30.394304490690033,66.42935377875136,0.21905805038335158,diesel
76103,1518.0,15.0,44.0,1955.0,73.0,15.0,22.0,53.67929708951126,41.680395387149915,1.2081274025260844,essence
76104,109.0,0.0,3.0,67.0,4.0,1.0,1.0,36.21621621621622,58.91891891891892,1.6216216216216217,diesel
76105,303.0,1.0,10.0,155.0,3.0,1.0,2.0,32.631578947368425,63.78947368421053,2.1052631578947367,diesel
76106,203.0,3.0,6.0,164.0,7.0,1.0,3.0,42.377260981912144,52.4547803617571,1.550387596899225,diesel
76107,140.0,0.0,1.0,54.0,3.0,4.0,2.0,26.47058823529412,68.62745098039215,0.49019607843137253,diesel
76108,3487.0,36.0,151.0,4631.0,207.0,20.0,106.0,53.61194721000232,40.36814077332716,1.748089835610095,essence
76109,76.0,1.0,4.0,30.0,0.0,0.0,0.0,27.027027027027028,68.46846846846847,3.6036036036036037,diesel
76110,153.0,0.0,2.0,80.0,2.0,0.0,0.0,33.755274261603375,64.55696202531645,0.8438818565400843,diesel
76111,192.0,1.0,2.0,153.0,3.0,1.0,1.0,43.342776203966004,54.39093484419264,0.56657223796034,diesel
76112,162.0,1.0,3.0,85.0,1.0,1.0,0.0,33.59683794466403,64.03162055335969,1.185770750988142,diesel
76113,177.0,1.0,8.0,64.0,2.0,0.0,1.0,25.296442687747035,69.96047430830039,3.1620553359683794,diesel
76114,3432.0,11.0,42.0,2068.0,34.0,45.0,18.0,36.60176991150442,60.743362831858406,0.7433628318584071,diesel
76115,271.0,0.0,2.0,105.0,6.0,5.0,1.0,26.923076923076923,69.48717948717949,0.5128205128205128,diesel
76116,1386.0,8.0,37.0,1085.0,55.0,7.0,14.0,41.85956790123457,53.47222222222222,1.4274691358024691,diesel
76117,273.0,0.0,5.0,172.0,2.0,2.0,0.0,37.88546255506608,60.13215859030837,1.1013215859030838,diesel
76118,102.0,1.0,1.0,61.0,2.0,3.0,0.0,35.88235294117647,60.0,0.5882352941176471,diesel
76119,91.0,1.0,0.0,42.0,1.0,0.0,0.0,31.11111111111111,67.4074074074074,0.0,diesel
76120,236.0,1.0,2.0,81.0,2.0,2.0,0.0,25.0,72.8395061728395,0.6172839506172839,diesel
76121,164.0,0.0,1.0,55.0,2.0,1.0,0.0,24.663677130044842,73.54260089686099,0.4484304932735426,diesel
76122,247.0,0.0,1.0,58.0,1.0,1.0,2.0,18.70967741935484,79.6774193548387,0.3225806451612903,diesel
76123,365.0,3.0,7.0,298.0,10.0,5.0,8.0,42.81609195402299,52.44252873563219,1.0057471264367817,diesel
76124,190.0,3.0,1.0,76.0,2.0,1.0,0.0,27.83882783882784,69.59706959706959,0.3663003663003663,diesel
76125,560.0,5.0,6.0,334.0,12.0,2.0,1.0,36.30434782608696,60.86956521739131,0.6521739130434783,diesel
76126,138.0,0.0,1.0,52.0,0.0,2.0,0.0,26.94300518134715,71.50259067357513,0.5181347150259068,diesel
76128,248.0,0.0,9.0,141.0,2.0,1.0,3.0,34.900990099009896,61.386138613861384,2.2277227722772275,diesel
76129,109.0,0.0,1.0,31.0,2.0,0.0,1.0,21.52777777777778,75.69444444444444,0.6944444444444444,diesel
76130,146.0,2.0,0.0,49.0,3.0,0.0,0.0,24.5,73.0,0.0,diesel
76131,226.0,1.0,8.0,193.0,9.0,5.0,1.0,43.566591422121896,51.0158013544018,1.805869074492099,diesel
76132,220.0,1.0,1.0,85.0,3.0,2.0,2.0,27.070063694267514,70.06369426751591,0.3184713375796179,diesel
76133,164.0,1.0,2.0,95.0,6.0,0.0,1.0,35.31598513011153,60.966542750929364,0.7434944237918215,diesel
76134,126.0,0.0,1.0,55.0,0.0,0.0,0.0,30.21978021978022,69.23076923076923,0.5494505494505495,diesel
76135,450.0,3.0,8.0,244.0,3.0,1.0,6.0,34.12587412587413,62.93706293706294,1.118881118881119,diesel
76136,279.0,0.0,2.0,154.0,3.0,1.0,1.0,35.0,63.40909090909091,0.45454545454545453,diesel
76138,145.0,1.0,2.0,69.0,3.0,0.0,3.0,30.94170403587444,65.02242152466367,0.8968609865470852,diesel
76139,99.0,0.0,0.0,25.0,0.0,0.0,0.0,20.161290322580644,79.83870967741935,0.0,diesel
76140,77.0,1.0,1.0,48.0,2.0,2.0,2.0,36.09022556390977,57.89473684210527,0.7518796992481203,diesel
76141,534.0,3.0,5.0,296.0,16.0,7.0,5.0,34.18013856812933,61.662817551963045,0.5773672055427251,diesel
76142,225.0,2.0,4.0,92.0,6.0,0.0,1.0,27.878787878787882,68.18181818181817,1.2121212121212122,diesel
76143,599.0,1.0,6.0,318.0,12.0,6.0,6.0,33.54430379746836,63.18565400843882,0.6329113924050633,diesel
76144,82.0,0.0,0.0,30.0,1.0,0.0,0.0,26.548672566371685,72.56637168141593,0.0,diesel
76146,1201.0,8.0,17.0,553.0,10.0,5.0,1.0,30.80779944289694,66.90807799442896,0.947075208913649,diesel
76147,407.0,0.0,6.0,188.0,1.0,2.0,0.0,31.125827814569533,67.3841059602649,0.9933774834437087,diesel
76148,132.0,0.0,1.0,50.0,5.0,1.0,0.0,26.455026455026452,69.84126984126983,0.5291005291005291,diesel
76149,117.0,1.0,1.0,63.0,2.0,0.0,0.0,34.23913043478261,63.58695652173913,0.5434782608695652,diesel
76151,127.0,1.0,0.0,60.0,3.0,2.0,1.0,30.927835051546392,65.4639175257732,0.0,diesel
76152,297.0,1.0,4.0,164.0,9.0,4.0,0.0,34.23799582463465,62.00417536534447,0.8350730688935281,diesel
76153,126.0,2.0,2.0,83.0,2.0,0.0,0.0,38.604651162790695,58.6046511627907,0.9302325581395349,diesel
76154,213.0,0.0,2.0,59.0,3.0,1.0,0.0,21.223021582733814,76.61870503597122,0.7194244604316548,diesel
76155,154.0,1.0,2.0,98.0,1.0,4.0,0.0,37.69230769230769,59.23076923076923,0.7692307692307693,diesel
76156,119.0,1.0,4.0,76.0,5.0,3.0,0.0,36.53846153846153,57.21153846153846,1.9230769230769231,diesel
76157,3824.0,19.0,65.0,2673.0,99.0,20.0,28.0,39.7294887039239,56.837098692033294,0.9661117717003568,diesel
76158,140.0,1.0,0.0,71.0,1.0,1.0,0.0,33.177570093457945,65.42056074766354,0.0,diesel
76159,1091.0,4.0,33.0,688.0,11.0,5.0,12.0,37.310195227765725,59.1648590021692,1.7895878524945772,diesel
76160,190.0,1.0,1.0,83.0,7.0,0.0,0.0,29.432624113475175,67.37588652482269,0.3546099290780142,diesel
76161,59.0,0.0,2.0,15.0,1.0,0.0,1.0,19.230769230769234,75.64102564102564,2.564102564102564,diesel
76162,111.0,0.0,1.0,53.0,1.0,0.0,1.0,31.736526946107784,66.46706586826348,0.5988023952095809,diesel
76163,298.0,1.0,3.0,165.0,10.0,0.0,1.0,34.51882845188285,62.34309623430963,0.6276150627615062,diesel
76164,1407.0,12.0,16.0,978.0,34.0,10.0,11.0,39.62722852512155,57.00972447325769,0.6482982171799028,diesel
76165,3018.0,10.0,34.0,2068.0,64.0,27.0,11.0,39.52599388379205,57.68348623853211,0.6498470948012233,diesel
76166,272.0,1.0,0.0,49.0,2.0,0.0,0.0,15.123456790123457,83.9506172839506,0.0,diesel
76167,542.0,3.0,11.0,409.0,28.0,6.0,8.0,40.615690168818276,53.823237338629596,1.0923535253227408,diesel
76168,19.0,0.0,0.0,12.0,1.0,0.0,0.0,37.5,59.375,0.0,diesel
76169,572.0,3.0,9.0,289.0,9.0,4.0,3.0,32.508436445444325,64.34195725534309,1.0123734533183353,diesel
76170,64.0,0.0,1.0,37.0,0.0,0.0,1.0,35.92233009708738,62.13592233009708,0.9708737864077669,diesel
76171,53.0,0.0,1.0,17.0,0.0,1.0,0.0,23.61111111111111,73.61111111111111,1.3888888888888888,diesel
76172,71.0,0.0,0.0,43.0,1.0,2.0,2.0,36.134453781512605,59.66386554621849,0.0,diesel
76173,250.0,2.0,5.0,117.0,5.0,2.0,1.0,30.628272251308903,65.44502617801047,1.3089005235602094,diesel
76174,181.0,0.0,3.0,71.0,3.0,0.0,0.0,27.51937984496124,70.15503875968993,1.1627906976744187,diesel
76175,116.0,0.0,2.0,40.0,0.0,0.0,0.0,25.31645569620253,73.41772151898735,1.2658227848101267,diesel
76176,133.0,0.0,5.0,72.0,0.0,1.0,0.0,34.12322274881517,63.03317535545023,2.3696682464454977,diesel
76177,121.0,1.0,1.0,58.0,1.0,0.0,0.0,31.868131868131865,66.48351648351648,0.5494505494505495,diesel
76178,2852.0,7.0,238.0,1560.0,27.0,45.0,10.0,32.91833720194134,60.1814728845748,5.022156573116692,diesel
76179,473.0,3.0,5.0,351.0,14.0,3.0,8.0,40.95682613768962,55.192532088681446,0.5834305717619603,diesel
76180,85.0,0.0,0.0,32.0,0.0,0.0,0.0,27.350427350427353,72.64957264957265,0.0,diesel
76181,78.0,1.0,1.0,30.0,0.0,0.0,0.0,27.27272727272727,70.9090909090909,0.9090909090909091,diesel
76182,111.0,1.0,1.0,36.0,1.0,0.0,1.0,23.841059602649008,73.50993377483444,0.6622516556291391,diesel
76183,294.0,3.0,9.0,188.0,4.0,2.0,1.0,37.5249500998004,58.68263473053892,1.7964071856287425,diesel
76184,52.0,1.0,1.0,41.0,0.0,0.0,0.0,43.15789473684211,54.736842105263165,1.0526315789473684,diesel
76185,70.0,0.0,1.0,36.0,1.0,0.0,0.0,33.33333333333333,64.81481481481481,0.9259259259259258,diesel
76186,232.0,0.0,1.0,68.0,3.0,1.0,0.0,22.295081967213115,76.0655737704918,0.32786885245901637,diesel
76187,75.0,0.0,2.0,43.0,1.0,1.0,1.0,34.959349593495936,60.97560975609756,1.6260162601626018,diesel
76188,199.0,0.0,2.0,84.0,3.0,3.0,0.0,28.865979381443296,68.38487972508591,0.6872852233676976,diesel
76189,70.0,3.0,2.0,45.0,2.0,1.0,1.0,36.29032258064516,56.451612903225815,1.6129032258064515,diesel
76190,95.0,0.0,0.0,52.0,1.0,2.0,1.0,34.437086092715234,62.913907284768214,0.0,diesel
76192,1142.0,0.0,9.0,764.0,29.0,9.0,10.0,38.920020376974016,58.17626082526745,0.45848191543555783,diesel
76193,175.0,0.0,1.0,61.0,1.0,4.0,0.0,25.206611570247933,72.31404958677686,0.4132231404958678,diesel
76194,182.0,0.0,3.0,92.0,6.0,0.0,0.0,32.50883392226148,64.31095406360424,1.0600706713780919,diesel
76195,69.0,0.0,3.0,40.0,1.0,0.0,0.0,35.39823008849557,61.06194690265486,2.6548672566371683,diesel
76196,941.0,8.0,11.0,617.0,16.0,6.0,7.0,38.4184308841843,58.59277708592777,0.684931506849315,diesel
76197,103.0,0.0,2.0,34.0,1.0,1.0,0.0,24.113475177304963,73.04964539007092,1.4184397163120568,diesel
76198,350.0,2.0,5.0,149.0,2.0,3.0,1.0,29.1015625,68.359375,0.9765625,diesel
76199,327.0,1.0,3.0,80.0,2.0,1.0,2.0,19.230769230769234,78.60576923076923,0.7211538461538461,diesel
76200,257.0,1.0,4.0,126.0,7.0,1.0,0.0,31.818181818181817,64.8989898989899,1.0101010101010102,diesel
76201,219.0,3.0,2.0,129.0,5.0,1.0,0.0,35.93314763231198,61.00278551532033,0.5571030640668524,diesel
76202,159.0,0.0,1.0,59.0,2.0,0.0,0.0,26.69683257918552,71.94570135746606,0.4524886877828055,diesel
76203,325.0,2.0,4.0,140.0,6.0,1.0,2.0,29.166666666666668,67.70833333333334,0.8333333333333334,diesel
76204,113.0,2.0,0.0,54.0,0.0,2.0,0.0,31.57894736842105,66.08187134502924,0.0,diesel
76205,93.0,1.0,0.0,61.0,1.0,2.0,0.0,38.607594936708864,58.86075949367089,0.0,diesel
76206,144.0,1.0,5.0,80.0,2.0,2.0,1.0,34.04255319148936,61.27659574468085,2.127659574468085,diesel
76207,97.0,0.0,0.0,44.0,1.0,1.0,0.0,30.76923076923077,67.83216783216784,0.0,diesel
76208,271.0,2.0,1.0,137.0,4.0,1.0,3.0,32.69689737470167,64.67780429594272,0.23866348448687352,diesel
76209,211.0,0.0,6.0,94.0,3.0,0.0,0.0,29.936305732484076,67.19745222929936,1.910828025477707,diesel
76210,180.0,0.0,1.0,116.0,6.0,3.0,3.0,37.54045307443366,58.252427184466015,0.3236245954692557,diesel
76211,102.0,1.0,3.0,34.0,0.0,1.0,0.0,24.113475177304963,72.3404255319149,2.127659574468085,diesel
76212,2052.0,12.0,45.0,1843.0,67.0,20.0,31.0,45.28255528255528,50.41769041769042,1.1056511056511056,diesel
76213,176.0,1.0,0.0,77.0,2.0,1.0,1.0,29.844961240310074,68.21705426356588,0.0,diesel
76214,131.0,0.0,0.0,61.0,0.0,0.0,0.0,31.770833333333332,68.22916666666666,0.0,diesel
76216,2431.0,8.0,26.0,2476.0,59.0,20.0,23.0,49.09775927027563,48.20543327384493,0.5155661312710688,essence
76217,6315.0,26.0,113.0,6283.0,234.0,75.0,85.0,47.848602543599114,48.09230066255426,0.8605589825603533,diesel
76218,39.0,0.0,0.0,27.0,0.0,1.0,0.0,40.298507462686565,58.2089552238806,0.0,diesel
76219,944.0,2.0,17.0,440.0,9.0,6.0,8.0,30.855539971949508,66.19915848527349,1.1921458625525947,diesel
76220,236.0,4.0,4.0,94.0,6.0,1.0,0.0,27.246376811594203,68.40579710144927,1.1594202898550725,diesel
76221,95.0,1.0,1.0,42.0,3.0,0.0,0.0,29.577464788732392,66.90140845070422,0.7042253521126761,diesel
76222,1409.0,8.0,24.0,1049.0,34.0,10.0,16.0,41.13725490196079,55.25490196078431,0.9411764705882352,diesel
76223,214.0,1.0,4.0,128.0,0.0,1.0,1.0,36.67621776504298,61.31805157593123,1.146131805157593,diesel
76224,423.0,0.0,9.0,213.0,8.0,4.0,3.0,32.27272727272727,64.0909090909091,1.3636363636363635,diesel
76225,164.0,0.0,3.0,81.0,2.0,0.0,0.0,32.4,65.60000000000001,1.2,diesel
76226,54.0,2.0,1.0,30.0,3.0,0.0,0.0,33.33333333333333,60.0,1.1111111111111112,diesel
76227,299.0,2.0,4.0,118.0,3.0,0.0,0.0,27.699530516431924,70.18779342723005,0.9389671361502347,diesel
76228,157.0,1.0,2.0,96.0,3.0,0.0,0.0,37.06563706563706,60.61776061776062,0.7722007722007722,diesel
76229,158.0,1.0,3.0,101.0,4.0,1.0,1.0,37.54646840148699,58.7360594795539,1.1152416356877324,diesel
76230,192.0,1.0,3.0,123.0,4.0,0.0,1.0,37.96296296296296,59.25925925925925,0.9259259259259258,diesel
76231,4106.0,11.0,70.0,2780.0,74.0,32.0,25.0,39.16596224288532,57.847280924204,0.9861932938856016,diesel
76232,248.0,1.0,7.0,137.0,1.0,1.0,0.0,34.68354430379747,62.78481012658228,1.7721518987341773,diesel
76233,69.0,0.0,0.0,41.0,2.0,0.0,0.0,36.607142857142854,61.60714285714286,0.0,diesel
76234,309.0,2.0,2.0,178.0,3.0,0.0,2.0,35.88709677419355,62.298387096774185,0.4032258064516129,diesel
76235,842.0,1.0,10.0,411.0,18.0,4.0,1.0,31.934731934731936,65.42346542346542,0.777000777000777,diesel
76236,143.0,1.0,5.0,64.0,1.0,0.0,0.0,29.906542056074763,66.82242990654206,2.336448598130841,diesel
76237,221.0,0.0,2.0,111.0,0.0,1.0,0.0,33.134328358208954,65.97014925373135,0.5970149253731344,diesel
76238,1000.0,4.0,33.0,804.0,31.0,3.0,8.0,42.69782262347318,53.10674455655868,1.7525225703664364,diesel
76239,315.0,2.0,2.0,166.0,5.0,4.0,4.0,33.33333333333333,63.25301204819277,0.4016064257028112,diesel
76240,433.0,0.0,6.0,276.0,11.0,0.0,1.0,37.964236588720766,59.55983493810179,0.8253094910591471,diesel
76241,59.0,2.0,2.0,21.0,2.0,0.0,0.0,24.418604651162788,68.6046511627907,2.3255813953488373,diesel
76242,88.0,1.0,1.0,43.0,2.0,0.0,1.0,31.61764705882353,64.70588235294117,0.7352941176470588,diesel
76243,122.0,2.0,4.0,46.0,2.0,1.0,1.0,25.842696629213485,68.53932584269663,2.247191011235955,diesel
76244,221.0,0.0,1.0,80.0,1.0,1.0,0.0,26.31578947368421,72.69736842105263,0.3289473684210526,diesel
76245,653.0,2.0,10.0,427.0,16.0,7.0,9.0,37.98932384341637,58.09608540925267,0.8896797153024912,diesel
76247,243.0,0.0,3.0,95.0,3.0,1.0,1.0,27.45664739884393,70.23121387283237,0.8670520231213872,diesel
76249,341.0,1.0,4.0,175.0,7.0,1.0,1.0,33.0188679245283,64.33962264150944,0.7547169811320755,diesel
76250,466.0,2.0,15.0,281.0,18.0,3.0,7.0,35.47979797979798,58.838383838383834,1.893939393939394,diesel
76251,178.0,1.0,0.0,54.0,1.0,1.0,0.0,22.97872340425532,75.74468085106383,0.0,diesel
76252,415.0,4.0,12.0,330.0,5.0,5.0,8.0,42.3620025673941,53.27342747111682,1.540436456996149,diesel
76253,347.0,3.0,8.0,144.0,5.0,1.0,1.0,28.290766208251473,68.17288801571709,1.5717092337917484,diesel
76254,308.0,2.0,2.0,319.0,4.0,11.0,8.0,48.776758409785934,47.09480122324159,0.3058103975535168,essence
76255,2254.0,15.0,35.0,1785.0,70.0,23.0,23.0,42.44946492271106,53.602853745541026,0.8323424494649228,diesel
76257,68.0,0.0,0.0,31.0,1.0,0.0,0.0,31.0,68.0,0.0,diesel
76258,1701.0,9.0,28.0,802.0,21.0,8.0,10.0,31.097324544397054,65.95579682047305,1.0856921287320667,diesel
76259,4815.0,25.0,55.0,4103.0,98.0,36.0,35.0,44.75837242282098,52.52536271408312,0.5999781826115413,diesel
76260,626.0,0.0,2.0,393.0,13.0,4.0,2.0,37.78846153846154,60.192307692307686,0.19230769230769232,diesel
76261,225.0,0.0,1.0,77.0,6.0,3.0,1.0,24.600638977635782,71.8849840255591,0.3194888178913738,diesel
76262,63.0,0.0,0.0,18.0,0.0,0.0,0.0,22.22222222222222,77.77777777777779,0.0,diesel
76263,532.0,2.0,6.0,249.0,18.0,2.0,7.0,30.514705882352942,65.19607843137256,0.7352941176470588,diesel
76264,205.0,1.0,4.0,84.0,7.0,0.0,3.0,27.631578947368425,67.43421052631578,1.3157894736842104,diesel
76265,86.0,0.0,0.0,17.0,0.0,0.0,0.0,16.50485436893204,83.49514563106796,0.0,diesel
76266,281.0,2.0,3.0,146.0,3.0,1.0,4.0,33.18181818181819,63.86363636363637,0.6818181818181818,diesel
76268,70.0,1.0,2.0,40.0,0.0,0.0,0.0,35.39823008849557,61.94690265486725,1.7699115044247788,diesel
76269,80.0,0.0,0.0,33.0,0.0,0.0,0.0,29.20353982300885,70.79646017699115,0.0,diesel
76270,845.0,6.0,35.0,928.0,39.0,14.0,11.0,49.41427050053248,44.994675186368475,1.863684771033014,essence
76271,665.0,5.0,19.0,428.0,20.0,4.0,3.0,37.41258741258741,58.12937062937063,1.6608391608391608,diesel
76272,342.0,0.0,5.0,192.0,6.0,1.0,3.0,34.97267759562842,62.295081967213115,0.9107468123861567,diesel
76273,147.0,1.0,8.0,194.0,9.0,1.0,4.0,53.2967032967033,40.38461538461539,2.197802197802198,essence
76274,13.0,0.0,0.0,7.0,0.0,0.0,0.0,35.0,65.0,0.0,diesel
76275,529.0,5.0,19.0,456.0,25.0,5.0,7.0,43.59464627151052,50.573613766730396,1.8164435946462716,diesel
76276,1263.0,4.0,15.0,783.0,29.0,7.0,5.0,37.17948717948718,59.971509971509974,0.7122507122507122,diesel
76278,339.0,1.0,3.0,117.0,3.0,0.0,2.0,25.161290322580644,72.90322580645162,0.6451612903225806,diesel
76279,152.0,0.0,0.0,77.0,2.0,1.0,0.0,33.189655172413794,65.51724137931035,0.0,diesel
76280,73.0,1.0,1.0,36.0,2.0,0.0,0.0,31.858407079646017,64.60176991150442,0.8849557522123894,diesel
76281,834.0,5.0,8.0,501.0,26.0,7.0,6.0,36.1211247296323,60.1297764960346,0.5767844268204758,diesel
76282,347.0,1.0,4.0,289.0,13.0,1.0,5.0,43.78787878787879,52.57575757575758,0.6060606060606061,diesel
76283,120.0,0.0,1.0,46.0,1.0,3.0,0.0,26.900584795321635,70.17543859649122,0.5847953216374269,diesel
76284,159.0,2.0,2.0,55.0,2.0,1.0,0.0,24.8868778280543,71.94570135746606,0.904977375565611,diesel
76285,225.0,2.0,8.0,150.0,6.0,3.0,4.0,37.68844221105528,56.53266331658291,2.0100502512562812,diesel
76286,326.0,0.0,3.0,114.0,4.0,5.0,1.0,25.165562913907287,71.96467991169978,0.6622516556291391,diesel
76287,427.0,6.0,8.0,273.0,8.0,0.0,6.0,37.5,58.65384615384615,1.098901098901099,diesel
76288,170.0,0.0,2.0,93.0,1.0,1.0,0.0,34.831460674157306,63.670411985018724,0.7490636704119851,diesel
76289,767.0,5.0,12.0,327.0,7.0,3.0,3.0,29.092526690391455,68.23843416370107,1.0676156583629894,diesel
76290,179.0,2.0,2.0,102.0,5.0,0.0,1.0,35.051546391752574,61.512027491408936,0.6872852233676976,diesel
76291,467.0,4.0,6.0,320.0,6.0,2.0,0.0,39.75155279503105,58.01242236024845,0.7453416149068323,diesel
76292,59.0,0.0,0.0,26.0,1.0,0.0,0.0,30.23255813953488,68.6046511627907,0.0,diesel
76293,94.0,0.0,3.0,44.0,1.0,1.0,1.0,30.555555555555557,65.27777777777779,2.083333333333333,diesel
76294,147.0,0.0,2.0,91.0,4.0,1.0,1.0,36.99186991869919,59.756097560975604,0.8130081300813009,diesel
76295,408.0,0.0,5.0,185.0,3.0,0.0,2.0,30.679933665008292,67.66169154228857,0.8291873963515755,diesel
76296,915.0,4.0,14.0,690.0,29.0,7.0,12.0,41.292639138240574,54.7576301615799,0.8378216636744463,diesel
76297,117.0,0.0,2.0,52.0,3.0,1.0,0.0,29.714285714285715,66.85714285714286,1.1428571428571428,diesel
76298,178.0,1.0,3.0,114.0,2.0,0.0,1.0,38.12709030100335,59.53177257525084,1.0033444816053512,diesel
76299,168.0,0.0,1.0,76.0,2.0,1.0,0.0,30.64516129032258,67.74193548387096,0.4032258064516129,diesel
76300,189.0,0.0,3.0,130.0,6.0,4.0,1.0,39.03903903903904,56.75675675675676,0.9009009009009009,diesel
76302,1019.0,7.0,22.0,692.0,26.0,7.0,10.0,38.81099270891755,57.15086932136848,1.233875490745934,diesel
76303,297.0,0.0,2.0,172.0,10.0,2.0,3.0,35.390946502057616,61.111111111111114,0.411522633744856,diesel
76304,177.0,1.0,5.0,62.0,4.0,1.0,1.0,24.701195219123505,70.5179282868526,1.9920318725099602,diesel
76305,2721.0,22.0,78.0,1954.0,67.0,26.0,23.0,39.95093028010632,55.63279492946228,1.594765896544674,diesel
76306,90.0,1.0,1.0,41.0,0.0,0.0,0.0,30.82706766917293,67.66917293233082,0.7518796992481203,diesel
76307,528.0,3.0,9.0,335.0,5.0,8.0,1.0,37.68278965129358,59.392575928008995,1.0123734533183353,diesel
76308,226.0,0.0,3.0,105.0,5.0,1.0,0.0,30.88235294117647,66.47058823529412,0.8823529411764706,diesel
