COMMUNE_CODE,PARC_2011,PARC_2022,evo_11_22
02472,184,161,-12.5
02473,74,86,16.216216216216218
02474,144,156,8.333333333333332
02476,266,279,4.887218045112782
02477,417,354,-15.107913669064748
02478,122,127,4.098360655737705
02480,124,139,12.096774193548388
02481,191,176,-7.853403141361256
02482,20,22,10.0
02483,212,228,7.547169811320755
02484,184,186,1.0869565217391304
02485,37,41,10.81081081081081
02486,35,42,20.0
02487,289,267,-7.612456747404845
02488,70,74,5.714285714285714
02489,137,155,13.138686131386862
02490,68,55,-19.11764705882353
02491,153,158,3.2679738562091507
02492,207,210,1.4492753623188406
02493,87,89,2.2988505747126435
02494,62,66,6.451612903225806
02495,387,459,18.6046511627907
02496,50,61,22.0
02497,430,431,0.23255813953488372
02498,305,307,0.6557377049180327
02499,15,14,-6.666666666666667
02500,318,346,8.80503144654088
02501,33,22,-33.33333333333333
02502,556,474,-14.748201438848922
02503,298,304,2.013422818791946
02504,542,617,13.837638376383765
02505,66,90,36.36363636363637
02506,85,102,20.0
02507,15,16,6.666666666666667
02508,48,54,12.5
02509,56,59,5.357142857142857
02510,53,56,5.660377358490567
02511,123,135,9.75609756097561
02512,99,103,4.040404040404041
02513,68,63,-7.352941176470589
02514,323,374,15.789473684210526
02515,26,23,-11.538461538461538
02516,26,26,0.0
02517,134,131,-2.2388059701492535
02518,134,113,-15.671641791044777
02519,70,75,7.142857142857142
02520,267,305,14.232209737827715
02521,498,507,1.8072289156626504
02522,28,24,-14.285714285714285
02523,27,30,11.11111111111111
02524,261,266,1.9157088122605364
02525,264,245,-7.196969696969697
02526,39,44,12.82051282051282
02527,182,194,6.593406593406594
02528,112,110,-1.7857142857142856
02529,76,76,0.0
02530,37,37,0.0
02531,57,63,10.526315789473683
02532,364,397,9.065934065934066
02533,51,45,-11.76470588235294
02534,18,17,-5.555555555555555
02535,50,52,4.0
02536,38,33,-13.157894736842104
02537,70,76,8.571428571428571
